id,category_id,question_id,question_number,question_text,check_box,block_number,block_text,option_code,option_text,response_message,companion_advice,tone_tag,next_question_id,site
257,3,3_1,1,How does social media affect your mood?,FALSE,1,Scroll. Post. Spiral.,OTHER,Drop your vibe:,,,,,teen
258,3,3_2,2,What’s your main reason for posting anything?,FALSE,2,Real Feels vs Feed Feels,A,A. Gotta post or I vanish from the group chat.,Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,teen
259,3,3_2,2,What’s your main reason for posting anything?,FALSE,2,Real Feels vs Feed Feels,B,"B. Proof of life. (Also: look, I went outside.)",Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,teen
260,3,3_2,2,What’s your main reason for posting anything?,FALSE,2,Real Feels vs Feed Feels,C,C. Laugh. Confuse. Disappear. (My brand.),Sometimes the post is for them. Sometimes it’s for us. Sometimes it’s just to remind people we exist.,,,,teen
261,3,3_2,2,What’s your main reason for posting anything?,FALSE,2,Real Feels vs Feed Feels,D,D. Caught the mirror on a good day.,,,,,teen
262,3,3_2,2,What’s your main reason for posting anything?,FALSE,2,Real Feels vs Feed Feels,OTHER,Drop your reason:,,,,,teen
263,3,3_3,3,Who do you feel you have to be on social media?,TRUE,2,Real Feels vs Feed Feels,A,A. The “LOL” version of me—every post a punchline.,Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,teen
264,3,3_3,3,Who do you feel you have to be on social media?,TRUE,2,Real Feels vs Feed Feels,B,"B. A glowy, soft-filtered version who drinks iced matcha and never blinks.",Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,teen
265,3,3_3,3,Who do you feel you have to be on social media?,TRUE,2,Real Feels vs Feed Feels,C,C. A safer me. Less weird. More… algorithm-friendly.,Trying to “be” someone for the feed is like acting in a play where you never leave the stage. That gets exhausting—and lonely.,,,,teen
266,3,3_3,3,Who do you feel you have to be on social media?,TRUE,2,Real Feels vs Feed Feels,OTHER,Your alter ego here:,,,,,teen
267,3,3_4,4,How do you feel right before you post something?,FALSE,1,Scroll. Post. Spiral.,A,A. Kinda hyped—what if it blows up?,"A. When posting feels like a test you hope to pass, it can slowly turn into pressure. It’s okay to want approval—but it’s also okay to rest.",,,,teen
268,3,3_4,4,How do you feel right before you post something?,FALSE,1,Scroll. Post. Spiral.,B,"B. Nervy, but I hit post anyway",,,,,teen
269,3,3_4,4,How do you feel right before you post something?,FALSE,1,Scroll. Post. Spiral.,C,C. Instant regret. Why’d I even post that?,,,,,teen
270,3,3_4,4,How do you feel right before you post something?,FALSE,1,Scroll. Post. Spiral.,OTHER, Drop your vibe:,,,,,teen
271,3,3_5,5,What do you do after you post something?,FALSE,1,Scroll. Post. Spiral.,A,A. Wait 30 seconds and check who liked it,A. You’re not needy for wanting a response. Everyone refreshes. We just don’t admit it.,,,,teen
272,3,3_5,5,What do you do after you post something?,FALSE,1,Scroll. Post. Spiral.,B,"B. Say I don’t care, then secretly care",,,,,teen
273,3,3_5,5,What do you do after you post something?,FALSE,1,Scroll. Post. Spiral.,C,C. Forget about it and then overthink it a week later,,,,,teen
274,3,3_5,5,What do you do after you post something?,FALSE,1,Scroll. Post. Spiral.,OTHER,Other,,,,,teen
275,3,3_6,6,How do you feel when people leave kind comments on your post?,FALSE,3,"Posts I Regret, Posts I Miss",A,A. Day = made,"A. It’s beautiful to enjoy praise—but if it’s the only thing lifting your mood, that might be a quiet signal worth noticing.",,,,teen
276,3,3_6,6,How do you feel when people leave kind comments on your post?,FALSE,3,"Posts I Regret, Posts I Miss",B,"B. I smile, then scroll",,,,,teen
277,3,3_6,6,How do you feel when people leave kind comments on your post?,FALSE,3,"Posts I Regret, Posts I Miss",C,C. Probably didn’t mean it,,,,,teen
278,3,3_6,6,How do you feel when people leave kind comments on your post?,FALSE,3,"Posts I Regret, Posts I Miss",OTHER,Also this:,,,,,teen
279,3,3_7,7,"When a post gets a lot of love, what do you think about next?",FALSE,1,Scroll. Post. Spiral.,A,A. What should I post next to keep it going?,A. That craving to stay liked isn’t weakness—it’s human.," But the chase can start to eat the joy it’s meant to bring. Make a post that you like—because you think it’s funny, meaningful, or cool—even if it’s not what usually gets likes.",,,teen
280,3,3_7,7,"When a post gets a lot of love, what do you think about next?",FALSE,1,Scroll. Post. Spiral.,B,B. I wonder if I peaked,B. Maybe. But peaks are just fancy plateaus with a view.,Catch your breath—then post something weird just to mess with the algorithm.,,,teen
281,3,3_7,7,"When a post gets a lot of love, what do you think about next?",FALSE,1,Scroll. Post. Spiral.,C,"C. I enjoy it, then move on",,,,,teen
282,3,3_7,7,"When a post gets a lot of love, what do you think about next?",FALSE,1,Scroll. Post. Spiral.,OTHER,Other,,,,,teen
283,3,3_8,8,How real are your posts compared to your real life?,FALSE,1,Scroll. Post. Spiral.,A,A. What you see is what you get.,A. That’s rare—and brave. Sharing authentically isn’t always easy.,"Keep choosing truth, even when it’s quiet. You’re making space for others to be real too.",Misunderstood Online,,teen
284,3,3_8,8,How real are your posts compared to your real life?,FALSE,1,Scroll. Post. Spiral.,B,"B. I post the highs, hide the lows.",B. You’re not alone. Most people do this—it’s a kind of armor.,"If you’re ever ready, try sharing something real (even small). It might bring comfort, not judgment.",Misunderstood Online,,teen
285,3,3_8,8,How real are your posts compared to your real life?,FALSE,1,Scroll. Post. Spiral.,C,C. I keep it vague. Too real is too risky.,"C. That’s valid. Protecting your privacy can be strength, not shame.",Just make sure you know your truth—even if no one else sees it.,Misunderstood Online,,teen
286,3,3_8,8,How real are your posts compared to your real life?,FALSE,1,Scroll. Post. Spiral.,OTHER,Other,,,,,teen
287,3,3_9,9,Has social media ever made you feel punished for being real?,FALSE,2,Real Feels vs Feed Feels,A,Yes—when I shared something not flashy and got ignored,"You shouldn’t have to earn kindness for being yourself. But in online spaces, it often feels like the truth gets punished first.",,,,teen
288,3,3_9,9,Has social media ever made you feel punished for being real?,FALSE,2,Real Feels vs Feed Feels,B,Yes—when I didn’t match a trend or joke,,,,,teen
289,3,3_9,9,Has social media ever made you feel punished for being real?,FALSE,2,Real Feels vs Feed Feels,C,Never. ,,,,,teen
290,3,3_9,9,Has social media ever made you feel punished for being real?,FALSE,2,Real Feels vs Feed Feels,OTHER,Other,,,,,teen
291,3,3_10,10,When your friends post photos from something you weren’t invited to…,TRUE,2,Real Feels vs Feed Feels,A,A. I pretend my Wi-Fi glitched and the post never loaded.,It’s not just missing the event—it’s feeling like you weren’t even supposed to know. That kind of quiet exclusion hurts more than it shows.,,,,teen
292,3,3_10,10,When your friends post photos from something you weren’t invited to…,TRUE,2,Real Feels vs Feed Feels,B,B. Suddenly my hoodie feels lame. So does my face.,,,,,teen
293,3,3_10,10,When your friends post photos from something you weren’t invited to…,TRUE,2,Real Feels vs Feed Feels,C,"C. Oh, they wanted me to see it. Message received.",,,,,teen
294,3,3_10,10,When your friends post photos from something you weren’t invited to…,TRUE,2,Real Feels vs Feed Feels,D,D. Mute. Scroll. Inner monologue: “I’m fine.”,,,,,teen
295,3,3_10,10,When your friends post photos from something you weren’t invited to…,TRUE,2,Real Feels vs Feed Feels,OTHER,Wanna drop how it really hit?,,,,,teen
296,3,3_11,11,How do you feel when people respond less to your post than theirs?,TRUE,2,Real Feels vs Feed Feels,A,A. I delete it. Then delete my emotions.,You’re not being shallow. Attention online feels like value—even when your real worth hasn’t changed at all.,,,,teen
297,3,3_11,11,How do you feel when people respond less to your post than theirs?,TRUE,2,Real Feels vs Feed Feels,B,"B. Not jealous, just... okay yeah, jealous.",,,,,teen
298,3,3_11,11,How do you feel when people respond less to your post than theirs?,TRUE,2,Real Feels vs Feed Feels,C,"C. I act chill, but I’m counting likes like calories.",,,,,teen
299,3,3_11,11,How do you feel when people respond less to your post than theirs?,TRUE,2,Real Feels vs Feed Feels,OTHER,Be real: what actually goes through your head?,,,,,teen
300,3,3_12,12,If your post didn’t get any likes... what’s your first thought?,FALSE,3,"Posts I Regret, Posts I Miss",A,A. No vibe received,A. That silence can feel even heavier when your heart’s the one speaking.,"Even if they don’t understand yet, your voice still matters. It’s part of your real path.",isolated-voice,,teen
301,3,3_12,12,If your post didn’t get any likes... what’s your first thought?,FALSE,3,"Posts I Regret, Posts I Miss",B,B. Delete. Pretend it never happened,B. Regret shows up fast when you feel exposed—but that post was still part of your voice.,You didn’t fail. The room just wasn’t ready.,self-doubt,,teen
302,3,3_12,12,If your post didn’t get any likes... what’s your first thought?,FALSE,3,"Posts I Regret, Posts I Miss",C,C. Do I even exist?,C. Being unseen stings—even when we try to play it cool.,Popularity fades. Character doesn’t.,sensitive,,teen
303,3,3_12,12,If your post didn’t get any likes... what’s your first thought?,FALSE,3,"Posts I Regret, Posts I Miss",D,D. I liked it. That’s enough,D. That’s not ego—that’s self-trust. You can hold pride even when the room’s quiet.,Keep building your voice. Not every post needs applause to mean something.,quiet-confidence,,teen
304,3,3_12,12,If your post didn’t get any likes... what’s your first thought?,FALSE,3,"Posts I Regret, Posts I Miss",E,E. Post → dip,E. That’s a power move—low-key elite detachment.,Just make sure you’re not posting into silence because you’ve stopped believing people care. Sometimes what looks like chill is just self-protection. And you deserve more than hiding behind “whatever.”,,,teen
